comm_id,account_id,comm_date,channel,duration_minutes,outcome,conc_compliant_script_used,agent
COM002201,DC100903,2026-06-18,Call,1.0,Requested Callback,Y,Nicole H.
COM002202,DC100905,2025-01-19,outbound call,13.3,Customer Confirmed Vulnerability,Y,Paul J.
COM002203,DC100905,2026-05-13,outbound call,3.5,Requested Callback,Y,Jade A.
COM002204,DC100905,2025-11-22,Inbound Call,3.7,No Answer,Y,William E.
COM002205,DC100905,2025-05-15,Letter,,Left Voicemail,Y,Jade C.
COM002206,DC100906,10/29/2025,Call,5.2,Left Voicemail,Y,Rachel D.
COM002207,DC100906,2025-05-08,Inbound Call,3.6,No Answer,Y,Hollie L.
COM002208,DC100906,2025-02-17,Call,18.8,DSAR Request Logged,Y,Amber J.
COM002209,DC100906,2025-02-27,SMS,,Requested Callback,Y,Dean C.
COM002210,DC100906,2026-06-13,outbound call,14.9,No Answer,Unknown,Reece D.
COM002211,DC100908,04/12/2026,Email,,Requested Callback,Y,Jacqueline S.
COM002212,DC100908,06/09/2026,Outbound Call,15.7,No Answer,Y,Abigail R.
COM002213,DC100908,05-11-2025,Outbound Call,5.4,Payment Arranged,Y,Paula R.
COM002214,DC100908,2025-12-07,Outbound Call,7.9,Requested Callback,Y,Declan S.
COM002215,DC100908,2026-09-08,Inbound Call,1.1,No Answer,Y,Simon W.
COM002216,DC100909,28-04-2026,Call,6.0,Payment Arranged,Y,Kenneth L.
COM002217,DC100909,2026-03-18,Inbound Call,11.1,No Answer,Y,Thomas C.
COM002218,DC100909,02/01/2025,Letter,,No Answer,Y,Mitchell K.
COM002219,DC100910,02/03/2026,outbound call,19.9,No Answer,Y,Georgina O.
COM002220,DC100910,2025-09-12,Call,12.3,Customer Confirmed Vulnerability,Unknown,Jay H.
COM002221,DC100910,2026-05-15,Email,,Requested Callback,Y,Donna H.
COM002222,DC100911,09/01/2025,Email,,Call Dropped,Y,Douglas K.
COM002223,DC100911,2025-02-06,Email,,Complaint Raised,Y,Billy C.
COM002224,DC100912,2026-07-21,Email,,Requested Callback,Y,Allan H.
COM002225,DC100914,07/05/2024,SMS,,Left Voicemail,Y,Adrian D.
COM002226,DC100914,06/23/2025,Email,,Requested Callback,Y,Ian P.
COM002227,DC100914,2025-08-30,Outbound Call,15.0,No Answer,Y,Jacqueline F.
COM002228,DC100914,2025-04-25,Inbound Call,1.3,Payment Arranged,Y,Margaret F.
COM002229,DC100914,2024-08-20,Inbound Call,3.4,Payment Arranged,Y,Caroline S.
COM002230,DC100915,2026-05-09,Email,,No Answer,N,Michael M.
COM002231,DC100915,2025-09-23,Outbound Call,7.4,No Answer,Y,Angela R.
COM002232,DC100915,2026-06-28,Email,,Payment Arranged,N,Susan C.
COM002233,DC100916,18/05/2026,Call,15.4,Payment Arranged,Y,Terence S.
COM002234,DC100916,24/08/2025,Call,20.9,Wrong Number,Y,Julie H.
COM002235,DC100917,2026-08-10,Inbound Call,4.1,No Answer,Y,Patrick A.
COM002236,DC100918,2023-11-19,Outbound Call,5.3,Left Voicemail,Y,Connor B.
COM002237,DC100919,01/09/2026,Call,7.2,Payment Arranged,Unknown,Jacob M.
COM002238,DC100919,26-06-2026,Call,11.5,Complaint Raised,Y,Christopher J.
COM002239,DC100920,2024-01-16,Call,10.0,Call Dropped,Y,Joe E.
COM002240,DC100920,2025-05-07,SMS,,Requested Callback,Y,Francesca N.
COM002241,DC100921,2025-12-01,outbound call,20.0,Complaint Raised,Y,Charles B.
COM002242,DC100921,2025-12-28,Email,,Wrong Number,Unknown,Phillip C.
COM002243,DC100921,2025-10-08,Inbound Call,4.3,No Answer,N,Annette C.
COM002244,DC100922,25-05-2025,Letter,,Refused to Pay,Y,Ross W.
COM002245,DC100923,2026-03-07,Outbound Call,9.5,Customer Confirmed Vulnerability,Unknown,Iain H.
COM002246,DC100923,2025-11-07,Letter,,Disputed Debt,Y,Gerald B.
COM002247,DC100924,2024-10-11,Call,1.9,Disputed Debt,Y,Kenneth H.
COM002248,DC100925,01/08/2025,Email,,Customer Confirmed Vulnerability,Unknown,Keith B.
COM002249,DC100925,12/08/2026,Call,6.0,DSAR Request Logged,Y,Guy T.
COM002250,DC100926,02/11/2024,Outbound Call,7.9,No Answer,Y,Oliver C.
COM002251,DC100927,2024-10-30,SMS,,DSAR Request Logged,Y,Alice P.
COM002252,DC100927,2025-05-04,outbound call,11.1,No Answer,Y,Georgina S.
COM002253,DC100927,2024-07-21,Outbound Call,14.3,No Answer,Unknown,Amelia H.
COM002254,DC100927,06/06/2024,Email,,Wrong Number,Y,Duncan W.
COM002255,DC100927,11/21/2024,Call,11.0,,Unknown,Jayne T.
COM002256,DC100927,2024-05-03,Inbound Call,3.1,No Answer,Y,Donald G.
COM002257,DC100927,2025-01-03,Email,,,Y,George G.
COM002258,DC100927,22/03/2025,Email,,Requested Callback,Y,Victor B.
COM002259,DC100927,25/03/2025,Email,,Left Voicemail,Y,Terence S.
COM002260,DC100927,2024-09-11,Email,,No Answer,N,Martyn W.
COM002261,DC100928,16/11/2025,outbound call,6.7,Call Dropped,Y,Dean H.
COM002262,DC100928,06/01/2026,Call,6.1,Left Voicemail,Unknown,Fiona G.
COM002263,DC100928,12/05/2026,Email,,No Answer,Y,Adrian N.
COM002264,DC100928,2026-01-26,Call,3.2,No Answer,Y,Louis F.
COM002265,DC100928,2025-06-27,Email,,Requested Callback,Y,Danny M.
COM002266,DC100928,2024-12-14,Letter,,Call Dropped,Y,Jamie K.
COM002267,DC100928,2025-01-13,Email,,Complaint Raised,Y,Martin H.
COM002268,DC100928,10/04/2025,Call,21.6,Left Voicemail,Y,Valerie M.
COM002269,DC100928,25/08/2025,Outbound Call,10.9,Refused to Pay,Y,Nigel M.
COM002270,DC100928,2025-06-17,Inbound Call,16.3,Payment Arranged,Y,Jenna P.
COM002271,DC100929,12/10/2025,Inbound Call,19.3,Left Voicemail,N,Kathleen G.
COM002272,DC100929,2026-02-07,outbound call,16.1,Wrong Number,Y,Linda S.
COM002273,DC100929,17/09/2026,Inbound Call,20.1,Left Voicemail,Y,Nicola D.
COM002274,DC100931,2026-02-26,Email,,Payment Arranged,Y,June H.
COM002275,DC100931,2026-09-04,Inbound Call,15.1,DSAR Request Logged,Y,Julian H.
COM002276,DC100932,2025-04-07,Call,10.2,No Answer,Y,Bryan F.
COM002277,DC100932,08/30/2024,outbound call,19.8,Refused to Pay,N,Tracy R.
COM002278,DC100932,20/04/2025,Email,,Left Voicemail,Y,Lauren V.
COM002279,DC100933,2025-06-13,Letter,,,Y,Bethany J.
COM002280,DC100933,28/05/2025,Email,,No Answer,Unknown,Alan E.
COM002281,DC100933,2026-07-05,Outbound Call,10.8,Disputed Debt,Unknown,Angela W.
COM002282,DC100934,2025-07-17,outbound call,18.5,Payment Arranged,Y,Benjamin M.
COM002283,DC100934,12/14/2025,Email,,No Answer,Y,Gillian B.
COM002284,DC100935,26/06/2025,Email,,Wrong Number,Y,Marcus M.
COM002285,DC100935,30-03-2026,SMS,,No Answer,N,Hayley H.
COM002286,DC100936,2025-12-17,Outbound Call,5.8,No Answer,Unknown,Bernard J.
COM002287,DC100937,2026-02-27,Inbound Call,20.2,Payment Arranged,Y,Robin G.
COM002288,DC100938,2025-12-15,Letter,,No Answer,Y,Julian H.
COM002289,DC100938,2025-02-14,Letter,,Requested Callback,Y,Christian G.
COM002290,DC100938,2025-12-24,SMS,,No Answer,N,Bryan P.
COM002291,DC100938,23/02/2026,Call,2.9,Payment Arranged,Y,Josh H.
COM002292,DC100938,18-09-2025,Email,,Left Voicemail,Unknown,Victor C.
COM002293,DC100938,2026-03-17,SMS,,Requested Callback,Y,Vanessa F.
COM002294,DC100938,27/01/2026,outbound call,21.8,,Y,Adam M.
COM002295,DC100939,2025-03-02,Outbound Call,6.1,Call Dropped,Y,Garry W.
COM002296,DC100939,13-01-2025,Call,14.1,Wrong Number,Y,Lisa R.
COM002297,DC100939,06/12/2024,Outbound Call,2.6,,Y,Sophie R.
COM002298,DC100939,17/09/2024,Letter,,Left Voicemail,Y,Barbara S.
COM002299,DC100939,2025-07-21,Inbound Call,21.3,No Answer,Y,Georgia L.
COM002300,DC100941,22-09-2025,outbound call,14.7,Requested Callback,Y,Anne S.
COM002301,DC100941,12/05/2026,Inbound Call,19.4,Disputed Debt,Y,Mark W.
COM002302,DC100942,2026-05-11,Inbound Call,10.2,Wrong Number,Y,Jill M.
COM002303,DC100943,2026-04-25,Email,,,Y,Joseph T.
COM002304,DC100943,2026-05-09,outbound call,4.6,Left Voicemail,Y,Diana M.
COM002305,DC100944,2025-11-05,Inbound Call,9.1,Left Voicemail,Y,Lorraine M.
COM002306,DC100944,18-07-2025,Outbound Call,12.9,Refused to Pay,Y,Joanne J.
COM002307,DC100944,2025-04-16,Email,,Requested Callback,Unknown,Hazel K.
COM002308,DC100944,2025-01-07,Email,,Disputed Debt,Y,Rachael H.
COM002309,DC100944,24/11/2024,SMS,,Customer Confirmed Vulnerability,Y,Debra W.
COM002310,DC100944,10-10-2024,outbound call,13.3,Wrong Number,Y,Leanne L.
COM002311,DC100944,11/10/2025,SMS,,No Answer,Y,Lynda B.
COM002312,DC100945,2026-07-14,outbound call,4.4,Payment Arranged,Y,Annette H.
COM002313,DC100946,2025-08-12,Outbound Call,3.4,Wrong Number,Unknown,Zoe T.
COM002314,DC100946,31-08-2024,Outbound Call,17.1,Wrong Number,Unknown,Marie D.
COM002315,DC100947,06-10-2024,Email,,Customer Confirmed Vulnerability,Y,Annette S.
COM002316,DC100947,03/20/2025,Letter,,Payment Arranged,Y,Lauren H.
COM002317,DC100947,2024-12-21,Inbound Call,15.5,Payment Arranged,Y,Garry B.
COM002318,DC100947,17-06-2024,Email,,No Answer,Y,Richard H.
COM002319,DC100948,2026-09-08,Call,10.1,DSAR Request Logged,Y,Rachael C.
COM002320,DC100948,12/08/2026,Letter,,Left Voicemail,Y,Elaine T.
COM002321,DC100949,2026-05-10,Call,19.6,Payment Arranged,Y,Jake A.
COM002322,DC100949,2026-06-13,Letter,,Complaint Raised,Y,Toby A.
COM002323,DC100949,2025-01-22,Letter,,Disputed Debt,Y,Barbara M.
COM002324,DC100949,12/05/2026,Letter,,Left Voicemail,Y,Douglas R.
COM002325,DC100949,2025-06-25,Call,10.7,No Answer,Y,Terry L.
COM002326,DC100949,2025-11-04,SMS,,Payment Arranged,Y,Abbie R.
COM002327,DC100949,27/03/2026,Outbound Call,11.7,Disputed Debt,Y,Victoria P.
COM002328,DC100949,21/11/2025,Letter,,Requested Callback,Y,Elaine K.
COM002329,DC100949,26/12/2025,Call,16.7,Disputed Debt,N,Gillian K.
COM002330,DC100949,03/31/2026,outbound call,2.3,Disputed Debt,Y,Declan W.
COM002331,DC100950,2025-03-15,Inbound Call,1.6,Left Voicemail,Y,Martin F.
COM002332,DC100950,04/04/2025,Inbound Call,19.6,Disputed Debt,Y,Matthew S.
COM002333,DC100951,2026-05-08,Email,,,Y,Garry K.
COM002334,DC100952,12/05/2025,Inbound Call,9.6,Requested Callback,Y,Rhys T.
COM002335,DC100952,23/05/2025,Outbound Call,15.3,Disputed Debt,Y,Callum M.
COM002336,DC100953,08/10/2024,Inbound Call,7.6,Left Voicemail,Y,Darren C.
COM002337,DC100954,2024-11-11,Inbound Call,6.2,Customer Confirmed Vulnerability,Y,Carly K.
COM002338,DC100954,2025-01-12,Letter,,Payment Arranged,Y,Timothy D.
COM002339,DC100954,2024-09-20,outbound call,20.6,No Answer,Y,Keith L.
COM002340,DC100956,12/11/2025,Outbound Call,1.0,Left Voicemail,Unknown,Wendy P.
COM002341,DC100956,15/08/2025,Outbound Call,19.8,No Answer,Y,Trevor M.
COM002342,DC100956,2025-11-15,Email,,Left Voicemail,Y,Kenneth D.
COM002343,DC100957,08-08-2024,SMS,,Wrong Number,Y,Billy F.
COM002344,DC100957,2024-01-30,Email,,,Y,Paige P.
COM002345,DC100958,21-09-2025,SMS,,No Answer,Y,Lynn A.
COM002346,DC100958,2025-05-23,Call,1.8,No Answer,Y,Andrea B.
COM002347,DC100958,2026-03-04,Outbound Call,4.8,Disputed Debt,Y,Karen J.
COM002348,DC100959,2024-06-17,Email,,No Answer,N,Diane N.
COM002349,DC100959,15/02/2025,Outbound Call,6.7,Disputed Debt,Y,John M.
COM002350,DC100959,13/08/2024,Letter,,No Answer,Y,Antony B.
COM002351,DC100960,19-06-2026,Outbound Call,16.7,Left Voicemail,Y,Amy T.
COM002352,DC100960,05/25/2026,Letter,,Payment Arranged,N,Shirley J.
COM002353,DC100961,31-08-2024,Outbound Call,16.8,Left Voicemail,Y,Vincent G.
COM002354,DC100962,14/06/2025,Inbound Call,7.4,No Answer,Y,Olivia N.
COM002355,DC100963,19/05/2024,Outbound Call,6.7,Complaint Raised,Y,Janice P.
COM002356,DC100963,2024-07-07,Email,,Payment Arranged,Y,Steven P.
COM002357,DC100963,2025-06-20,outbound call,15.4,Requested Callback,Y,Jack W.
COM002358,DC100964,09/08/2026,Letter,,Wrong Number,N,Jonathan M.
COM002359,DC100965,2024-08-25,Email,,Left Voicemail,Y,Simon G.
COM002360,DC100965,02/04/2025,outbound call,18.6,Customer Confirmed Vulnerability,Y,Lydia B.
COM002361,DC100965,17/04/2025,SMS,,Call Dropped,Unknown,Ryan H.
COM002362,DC100965,22/06/2024,Inbound Call,13.4,No Answer,Y,Joe M.
COM002363,DC100965,2025-01-07,outbound call,13.2,Refused to Pay,Y,Amy L.
COM002364,DC100965,24-03-2025,Letter,,Disputed Debt,Y,Justin S.
COM002365,DC100965,2025-11-21,Email,,Disputed Debt,Y,Leonard P.
COM002366,DC100965,03/24/2025,Call,19.0,,Y,Francis D.
COM002367,DC100965,16-11-2025,Outbound Call,3.7,Payment Arranged,Y,Chloe W.
COM002368,DC100965,22/05/2024,outbound call,11.3,Requested Callback,Y,Ricky G.
COM002369,DC100966,03/09/2025,Call,9.7,Requested Callback,Unknown,Cameron C.
COM002370,DC100966,03-03-2025,Inbound Call,2.6,,Y,Christopher P.
COM002371,DC100966,2026-02-15,Letter,,Left Voicemail,Y,Lynne H.
COM002372,DC100969,2025-09-08,SMS,,Payment Arranged,Unknown,Charles W.
COM002373,DC100969,2025-09-10,outbound call,18.0,Left Voicemail,Y,Amber B.
COM002374,DC100970,2026-05-15,Email,,No Answer,N,Georgina R.
COM002375,DC100970,15/09/2026,Letter,,Requested Callback,Y,Amelia G.
COM002376,DC100970,13/03/2026,Email,,,Y,Rachael W.
COM002377,DC100971,06/19/2025,outbound call,16.8,Payment Arranged,Unknown,Charles C.
COM002378,DC100971,2025-08-05,Letter,,Customer Confirmed Vulnerability,N,Valerie G.
COM002379,DC100971,2026-01-01,Outbound Call,8.3,Left Voicemail,Y,Nicholas W.
COM002380,DC100971,03/06/2026,Outbound Call,11.7,No Answer,Y,Marion H.
COM002381,DC100972,19-03-2025,Email,,DSAR Request Logged,Y,Damien R.
COM002382,DC100972,13/06/2025,Letter,,No Answer,Y,Joel S.
COM002383,DC100973,2025-10-19,outbound call,16.9,Requested Callback,Y,Anne H.
COM002384,DC100973,2025-07-11,Email,,DSAR Request Logged,Y,Sharon E.
COM002385,DC100973,2026-08-22,Inbound Call,15.1,Call Dropped,Unknown,Alison B.
COM002386,DC100974,2024-11-19,SMS,,Call Dropped,Y,Ronald P.
COM002387,DC100974,2025-09-14,Call,5.9,,Y,Mohammed F.
COM002388,DC100974,2025-08-07,outbound call,19.8,Payment Arranged,Y,Leon E.
COM002389,DC100974,2024-11-09,Inbound Call,2.8,Refused to Pay,N,Russell F.
COM002390,DC100974,2024-09-27,SMS,,Requested Callback,Y,Arthur J.
COM002391,DC100975,2025-09-11,Call,19.7,Refused to Pay,Y,Karen B.
COM002392,DC100976,19-11-2025,Outbound Call,20.3,Requested Callback,Y,Leanne T.
COM002393,DC100976,2026-08-24,outbound call,8.5,Left Voicemail,Y,Tracy A.
COM002394,DC100976,2026-04-14,SMS,,No Answer,Y,Paul F.
COM002395,DC100977,05/20/2026,Call,6.8,Requested Callback,Y,Julie M.
COM002396,DC100977,2026-07-20,Email,,Payment Arranged,Y,Daniel T.
COM002397,DC100978,04/09/2025,outbound call,10.0,Disputed Debt,Y,Rosie E.
COM002398,DC100978,2025-11-01,Call,2.4,Complaint Raised,Y,Timothy A.
COM002399,DC100978,04/22/2026,Inbound Call,17.5,No Answer,Y,Ronald W.
COM002400,DC100978,2026-07-28,Outbound Call,4.4,Wrong Number,N,Roger S.
COM002401,DC100978,2025-12-07,outbound call,19.4,Payment Arranged,Y,Martin C.
COM002402,DC100979,2026-02-15,SMS,,Refused to Pay,Y,Clifford Y.
COM002403,DC100980,2024-10-28,Call,2.0,Payment Arranged,Y,Ryan W.
COM002404,DC100981,08/12/2026,Inbound Call,20.1,Customer Confirmed Vulnerability,Y,Joshua J.
COM002405,DC100982,2025-06-10,SMS,,,Y,Charles S.
COM002406,DC100983,28/06/2025,SMS,,Payment Arranged,Y,Russell L.
COM002407,DC100983,2025-12-04,Outbound Call,14.2,Payment Arranged,Y,Mohammed S.
COM002408,DC100983,2024-05-12,outbound call,11.1,Payment Arranged,Y,Joseph T.
COM002409,DC100983,05/10/2025,Outbound Call,14.9,Call Dropped,N,Karen H.
COM002410,DC100983,2025-02-26,outbound call,20.8,DSAR Request Logged,Y,Mohamed W.
COM002411,DC100983,2025-06-05,Letter,,Left Voicemail,Y,Darren C.
COM002412,DC100983,27-02-2025,Outbound Call,2.2,Payment Arranged,Y,Eric S.
COM002413,DC100984,2025-07-26,Call,11.1,No Answer,Y,Jill B.
COM002414,DC100984,28/01/2026,Outbound Call,9.1,Left Voicemail,N,Eric D.
COM002415,DC100984,2024-11-02,Outbound Call,11.8,Disputed Debt,Y,Kimberley P.
COM002416,DC100984,2025-12-15,Email,,Complaint Raised,N,Andrea M.
COM002417,DC100985,26/01/2025,Email,,Left Voicemail,Y,Gavin J.
COM002418,DC100985,2025-09-08,Inbound Call,6.1,Customer Confirmed Vulnerability,Y,Duncan O.
COM002419,DC100985,09/28/2024,Call,13.9,No Answer,Y,Ben H.
COM002420,DC100985,2024-07-30,SMS,,Payment Arranged,Y,Louis N.
COM002421,DC100985,08/09/2025,Letter,,Requested Callback,Y,Ben W.
COM002422,DC100986,2024-12-08,outbound call,13.0,Left Voicemail,Y,Shannon P.
COM002423,DC100986,18-10-2024,Inbound Call,2.8,Left Voicemail,Y,Lynne M.
COM002424,DC100986,17/10/2024,Inbound Call,10.2,Payment Arranged,Y,Shannon W.
COM002425,DC100987,23-01-2025,Call,21.6,No Answer,Y,Malcolm H.
COM002426,DC100987,2025-12-21,Call,1.8,Complaint Raised,Y,Max M.
COM002427,DC100987,2024-12-18,Outbound Call,17.2,Left Voicemail,Y,George W.
COM002428,DC100987,05/03/2025,Call,5.0,,Y,Rosemary T.
COM002429,DC100987,2025-11-11,outbound call,19.6,Disputed Debt,Y,Brett M.
COM002430,DC100987,2024-07-30,Letter,,Left Voicemail,N,Lisa W.
COM002431,DC100987,2025-05-16,Outbound Call,7.0,Wrong Number,Y,Molly F.
COM002432,DC100988,2024-05-29,Inbound Call,3.7,,Y,William H.
COM002433,DC100989,2026-01-17,Letter,,Left Voicemail,Y,Jean A.
COM002434,DC100989,2025-06-06,outbound call,1.0,Complaint Raised,Y,Keith J.
COM002435,DC100989,2025-09-08,Call,16.7,Disputed Debt,Y,Dylan F.
COM002436,DC100989,2025-07-03,outbound call,13.1,No Answer,Y,Ricky W.
COM002437,DC100989,26-09-2024,Inbound Call,19.4,No Answer,Unknown,Stephen C.
COM002438,DC100989,20/03/2025,Letter,,Customer Confirmed Vulnerability,Y,Marilyn R.
COM002439,DC100989,28-06-2024,Call,16.9,Complaint Raised,Y,Max H.
COM002440,DC100989,2025-05-26,outbound call,6.5,,Y,Anna M.
COM002441,DC100989,2024-10-18,Inbound Call,10.9,Left Voicemail,Y,Lucy C.
COM002442,DC100989,2024-09-11,Letter,,,Y,Nigel G.
COM002443,DC100990,09/03/2025,Inbound Call,4.6,Left Voicemail,Y,Katie W.
COM002444,DC100990,16-12-2024,SMS,,Payment Arranged,Y,Bernard S.
COM002445,DC100990,2024-05-09,Email,,Left Voicemail,Y,Christine B.
COM002446,DC100991,2024-11-28,Call,12.5,Requested Callback,Y,Mary D.
COM002447,DC100991,31/08/2025,SMS,,No Answer,Y,Henry J.
COM002448,DC100991,2026-05-06,SMS,,No Answer,Y,Derek K.
COM002449,DC100991,2025-11-10,SMS,,No Answer,Unknown,Natasha J.
COM002450,DC100992,2025-08-09,Letter,,Complaint Raised,Y,Jacqueline W.
COM002451,DC100992,05/06/2026,Email,,Left Voicemail,Y,Patrick H.
COM002452,DC100994,07/31/2025,SMS,,No Answer,Y,Lucy M.
COM002453,DC100994,18/03/2026,SMS,,Customer Confirmed Vulnerability,Y,Bernard P.
COM002454,DC100994,09-08-2025,Letter,,Payment Arranged,Y,Alexandra W.
COM002455,DC100994,19-04-2026,Outbound Call,19.5,Payment Arranged,Y,Katy C.
COM002456,DC100994,25/11/2025,Inbound Call,17.5,No Answer,N,Stacey P.
COM002457,DC100995,2024-10-07,Outbound Call,0.8,Requested Callback,Y,Ashley D.
COM002458,DC100995,2025-06-05,Inbound Call,22.0,,Y,Karl T.
COM002459,DC100995,2026-03-03,Email,,Customer Confirmed Vulnerability,Y,Kenneth C.
COM002460,DC100995,25/03/2025,SMS,,Complaint Raised,Y,Hollie W.
COM002461,DC100996,2025-11-03,Inbound Call,9.2,Left Voicemail,Y,Mark S.
COM002462,DC100996,2025-03-20,Email,,DSAR Request Logged,Y,Mathew K.
COM002463,DC100997,2026-03-03,Letter,,Refused to Pay,N,Oliver J.
COM002464,DC100997,2026-04-16,Call,14.3,No Answer,Y,Stuart B.
COM002465,DC100997,2026-08-31,outbound call,8.9,No Answer,Y,Dorothy G.
COM002466,DC100998,2025-08-31,Letter,,No Answer,Y,Angela J.
COM002467,DC100998,2026-05-02,Outbound Call,9.5,Disputed Debt,Y,Marie H.
COM002468,DC100998,2025-09-30,Call,1.2,Left Voicemail,Y,Bradley S.
COM002469,DC100998,2025-07-18,Email,,Left Voicemail,Y,Rachael S.
COM002470,DC100998,2026-07-05,Outbound Call,15.1,Requested Callback,Y,Karen M.
COM002471,DC101000,30/10/2024,Outbound Call,9.7,,Unknown,Colin K.
COM002472,DC101000,2025-03-19,SMS,,No Answer,Unknown,Damian W.
COM002473,DC101000,2025-06-15,outbound call,14.4,Customer Confirmed Vulnerability,Y,Conor J.
COM002474,DC101000,2024-02-24,Email,,Payment Arranged,Y,Frances P.
COM002475,DC101003,2026-04-16,outbound call,9.6,Refused to Pay,Y,Thomas S.
COM002476,DC101004,2025-09-26,outbound call,5.1,,Y,Valerie T.
COM002477,DC101004,2026-02-21,Email,,Disputed Debt,Y,Valerie T.
COM002478,DC101004,2026-06-13,outbound call,14.9,Requested Callback,Y,Beverley R.
COM002479,DC101005,2025-11-12,outbound call,17.1,No Answer,Y,Damian R.
COM002480,DC101005,26/05/2025,Email,,Requested Callback,Y,Joan W.
COM002481,DC101005,2024-11-25,Letter,,Refused to Pay,Y,Nicole S.
COM002482,DC101006,10/19/2024,outbound call,20.4,Refused to Pay,Y,Marian H.
COM002483,DC101006,11-06-2024,Letter,,No Answer,Y,Roger C.
COM002484,DC101006,2024-03-22,outbound call,14.7,Disputed Debt,Y,Joanna K.
COM002485,DC101008,2025-10-21,Outbound Call,21.5,Left Voicemail,Y,Maria S.
COM002486,DC101009,2025-08-03,Email,,Requested Callback,Unknown,Sarah N.
COM002487,DC101009,2025-06-02,Letter,,Wrong Number,Y,Melanie L.
COM002488,DC101009,2025-07-04,SMS,,Payment Arranged,Y,Joanna T.
COM002489,DC101009,2025-12-09,Call,16.7,No Answer,Y,Danny H.
COM002490,DC101010,19/08/2026,outbound call,13.4,DSAR Request Logged,Y,Lesley K.
COM002491,DC101010,2026-02-18,Call,10.8,No Answer,Y,Kyle B.
COM002492,DC101010,2026-02-28,Inbound Call,7.2,Call Dropped,Y,Natasha P.
COM002493,DC101011,05-08-2025,Letter,,Wrong Number,Y,Katy J.
COM002494,DC101012,2024-10-27,outbound call,12.5,Left Voicemail,Y,Stewart B.
COM002495,DC101012,2025-06-24,outbound call,20.0,Payment Arranged,Unknown,Kim G.
COM002496,DC101012,24-04-2024,Outbound Call,19.2,Payment Arranged,Y,Karen F.
COM002497,DC101014,2024-08-19,Letter,,Customer Confirmed Vulnerability,Y,Sam T.
COM002498,DC101014,27-10-2025,outbound call,14.3,Requested Callback,Y,Bruce B.
COM002499,DC101014,2024-11-06,Outbound Call,1.6,Customer Confirmed Vulnerability,Y,Kenneth A.
COM002500,DC101014,2025-06-08,Email,,Complaint Raised,Y,Jay E.
COM002501,DC101016,16/08/2025,Inbound Call,14.9,Payment Arranged,Y,Leslie P.
COM002502,DC101018,2026-01-12,Letter,,Complaint Raised,Y,Lynn A.
COM002503,DC101019,2026-07-21,Letter,,Wrong Number,Y,Tony W.
COM002504,DC101019,2026-03-25,Call,15.4,,Unknown,Leah B.
COM002505,DC101019,2025-08-30,Inbound Call,12.7,Payment Arranged,Y,Leslie J.
COM002506,DC101019,2026-01-04,Call,15.7,Left Voicemail,Y,Duncan W.
COM002507,DC101019,17/05/2026,Inbound Call,15.8,Disputed Debt,Y,Nicholas H.
COM002508,DC101019,30/09/2025,Inbound Call,21.7,Complaint Raised,Y,Marion J.
COM002509,DC101019,07/08/2025,outbound call,2.7,Payment Arranged,Y,Mark G.
COM002510,DC101020,09-04-2026,Email,,Requested Callback,Y,Abbie F.
COM002511,DC101020,2025-08-11,outbound call,12.7,Requested Callback,Y,Ronald H.
COM002512,DC101020,2026-07-16,Letter,,Refused to Pay,Unknown,Louise T.
COM002513,DC101021,2025-11-25,Email,,Requested Callback,Y,David S.
COM002514,DC101021,29/04/2026,SMS,,Left Voicemail,Y,Glenn F.
COM002515,DC101021,2026-02-23,Letter,,Refused to Pay,Y,Lee R.
COM002516,DC101021,2026-03-06,Call,5.1,Payment Arranged,Y,Rebecca C.
COM002517,DC101021,2026-01-04,Outbound Call,12.8,DSAR Request Logged,Y,Jeffrey R.
COM002518,DC101023,20-09-2026,Outbound Call,16.0,Customer Confirmed Vulnerability,Y,Jack E.
COM002519,DC101023,29/05/2026,Inbound Call,18.6,DSAR Request Logged,N,Jayne T.
COM002520,DC101023,2026-03-02,Email,,Requested Callback,Y,Graham A.
COM002521,DC101023,2025-10-30,Email,,No Answer,Y,Duncan M.
COM002522,DC101024,02/08/2025,SMS,,,Y,Jasmine W.
COM002523,DC101024,2024-06-01,SMS,,Complaint Raised,Y,Shaun J.
COM002524,DC101024,13/03/2025,Email,,Disputed Debt,Y,Gillian G.
COM002525,DC101026,30/11/2025,outbound call,5.0,Requested Callback,Y,Christopher B.
COM002526,DC101026,2024-10-04,Inbound Call,1.7,No Answer,Y,Samantha A.
COM002527,DC101026,08/21/2024,Outbound Call,13.3,Payment Arranged,Y,Debra W.
COM002528,DC101026,2024-11-20,Outbound Call,12.0,Payment Arranged,Y,Danielle S.
COM002529,DC101026,20-12-2024,Email,,Requested Callback,Y,Danny M.
COM002530,DC101026,06/01/2025,Inbound Call,10.1,Payment Arranged,Y,Tracey G.
COM002531,DC101026,22/12/2024,outbound call,10.6,Left Voicemail,Y,Lydia M.
COM002532,DC101026,04/08/2024,Inbound Call,13.2,Refused to Pay,Y,William J.
COM002533,DC101026,2024-10-19,Outbound Call,5.0,No Answer,Y,Amanda T.
COM002534,DC101026,11/09/2025,SMS,,Wrong Number,N,Deborah W.
COM002535,DC101028,19-08-2026,Letter,,Customer Confirmed Vulnerability,Y,Owen B.
COM002536,DC101028,2026-06-08,Letter,,No Answer,N,Marion R.
COM002537,DC101029,11/12/2025,Letter,,Payment Arranged,Y,Marc D.
